# link: https://git.ligo.org/extreme-matter/eos-models-in-lal-and-bilby/eos_tables/-/blob/main/Modified_tables/eos_Crust_BsK24_nbmin_1e-11_core_XMLSLZ_GM1_modified.d
# SHA: e5cd16a012cb50107916cf9c51a33f141c2538b5
#
# Model Crust_BsK24_nbmin_1e-11_core_XMLSLZ_GM1
# Model computed at temperature 0.0  MeV
#
#1278	number of points
#
#  n_B [1/fm^3]   eps[g/cm^3]   P[dyn/cm^2] mu_B [MeV] mu_e [MeV] log-enthalpy H [dimensionless] Y_e+Y_mu[dimensionless] cs2[speed of sound squared]
#
0	1.0016549225036480e-11	1.6586122468902155e+04	1.6736726261730990e+19	9.3041428045287444e+02	9.4999999999999996e-01		1.0000000000000000e-10	4.6428571428571430e-01	2.2004258367309753e-06
1	1.0118466866183341e-11	1.6754885219094031e+04	1.7070478921679704e+19	9.3041430363964787e+02	9.4999999999999996e-01		2.2376411973991642e-08	4.6428571428571430e-01	2.2103222696358507e-06
2	1.0221421511829143e-11	1.6925365121646744e+04	1.7410675583324051e+19	9.3041432702216605e+02	9.4999999999999996e-01		4.4853115386573223e-08	4.6428571428571430e-01	2.2302923318231812e-06
3	1.0325423713396345e-11	1.7097579648533796e+04	1.7757436630067384e+19	9.3041435060185529e+02	9.4999999999999996e-01		6.7533876409012492e-08	4.6428571428571430e-01	2.2504166505605094e-06
4	1.0430484129712961e-11	1.7271546449506117e+04	1.8110884620001292e+19	9.3041437438015078e+02	9.4999999999999996e-01		9.0418033065392224e-08	4.6428571428571430e-01	2.2706961864015271e-06
5	1.0536613528013323e-11	1.7447283353900941e+04	1.8471144323878027e+19	9.3041439835849553e+02	9.4999999999999996e-01		1.1350940926182718e-07	4.6428571428571430e-01	2.2911319041063463e-06
6	1.0643822785134934e-11	1.7624808372469153e+04	1.8838342763717005e+19	9.3041442253834123e+02	9.4999999999999996e-01		1.3680732398993555e-07	4.6428571428571430e-01	2.3117247726525710e-06
7	1.0752122888538089e-11	1.7804139699221141e+04	1.9212609252070162e+19	9.3041444692114862e+02	9.4999999999999996e-01		1.6031565962240995e-07	4.6428571428571430e-01	2.3324757652459159e-06
8	1.0861524937528864e-11	1.7985295713291569e+04	1.9594075431942263e+19	9.3041447150838633e+02	9.4999999999999996e-01		1.8403371572499600e-07	4.6428571428571430e-01	2.3533858593226118e-06
9	1.0972040144297777e-11	1.8168294980822746e+04	1.9982875317388374e+19	9.3041449630153204e+02	9.4999999999999996e-01		2.0796543387588231e-07	4.6428571428571430e-01	2.3744560365566701e-06
10	1.1083679835169691e-11	1.8353156256867853e+04	2.0379145334790619e+19	9.3041452130207233e+02	9.4999999999999996e-01		2.3211009381544584e-07	4.6428571428571430e-01	2.3956872828694302e-06
11	1.1196455451661972e-11	1.8539898487312854e+04	2.0783024364834435e+19	9.3041454651150184e+02	9.4999999999999996e-01		2.5647169707343409e-07	4.6428571428571430e-01	2.4170805884334289e-06
12	1.1310378551761560e-11	1.8728540810818296e+04	2.1194653785183732e+19	9.3041457193132464e+02	9.4999999999999996e-01		2.8104950315939068e-07	4.6428571428571430e-01	2.4386369476790614e-06
13	1.1425460811003100e-11	1.8919102560780811e+04	2.1614177513880773e+19	9.3041459756305335e+02	9.4999999999999996e-01		3.0584757430772410e-07	4.6428571428571430e-01	2.4603573593037699e-06
14	1.1541714023773900e-11	1.9111603267314556e+04	2.2041742053467890e+19	9.3041462340820931e+02	9.4999999999999996e-01		3.3086514938559817e-07	4.6428571428571430e-01	2.4822428262739887e-06
15	1.1659150104412319e-11	1.9306062659252857e+04	2.2477496535855534e+19	9.3041464946832275e+02	9.4999999999999996e-01		3.5610635209240476e-07	4.6428571428571430e-01	2.5042943558406885e-06
