             788572800   144000.0000000000             232
    787708800.0000000       2.141384981625475     -0.1497041665841226    
  -0.1207250182387248      4.1305671180706994E-09  3.8512725325317877E-08
   1.6205310874778969E-08 -7.5831933270456602E-16  8.6980167182785689E-18
   2.7164709400331424E-17
    787852800.0000000       2.141971920301641     -0.1441582723493817    
  -0.1183911857819361      4.0213621865239810E-09  3.8513389165994877E-08
   1.6208932591437441E-08 -7.5819416669350740E-16  6.0810316215809461E-19
   2.3160515437128446E-17
    787996800.0000000       2.142543137754492     -0.1386123651698486    
  -0.1160568729595213      3.9122359902306674E-09  3.8512914407408873E-08
   1.6211985643004473E-08 -7.5726853236270571E-16 -7.0977775982352372E-18
   1.9280527002302974E-17
    788140800.0000000       2.143098653036500     -0.1330666047940113    
  -0.1137221601910469      3.8032917498790808E-09  3.8511360653660588E-08
   1.6214491420165886E-08 -7.5570532636254389E-16 -1.4371344043797003E-17
   1.5566831810609725E-17
    788284800.0000000       2.143638498440360     -0.1275211420384003    
  -0.1113871244672095      3.6946106770027922E-09  3.8508791451612253E-08
   1.6216475616687850E-08 -7.5364542968080002E-16 -2.1202155408742782E-17
   1.2039027817710419E-17
    788428800.0000000       2.144162716580999     -0.1219761185587499    
  -0.1090518389372012      3.5862555576228128E-09  3.8505269926261732E-08
   1.6217965527744922E-08 -7.5120362467212229E-16 -2.7603366791285266E-17
   8.7014136331862163E-18
    788572800.0000000       2.144671358014454     -0.1164316671134330    
  -0.1067163728144774      3.4782745055994747E-09  3.8500856225370211E-08
   1.6218988297386830E-08 -7.4846955165973307E-16 -3.3600906795417151E-17
   5.5488690408918695E-18
    788716800.0000000       2.145164479376083     -0.1108879120947415    
  -0.1043807914792115      3.3707043654524288E-09  3.8495606272277698E-08
   1.6219569901092146E-08 -7.4551107513386374E-16 -3.9226060978529517E-17
   2.5711655090464863E-18
    788860800.0000000       2.145642141969780     -0.1053449701737570    
  -0.1020451566879595      3.2635735587293942E-09  3.8489571365950567E-08
   1.6219734638695427E-08 -7.4237832393598140E-16 -4.4510920748900770E-17
  -2.4418127014028805E-19
    789004800.0000000       2.146104410725161     -9.9802950963519599E-02
  -9.9709526830963069E-02  3.1569043535343317E-09  3.8482798282816767E-08
   1.6219504955902578E-08 -7.3910759264144250E-16 -4.9485704997427032E-17
  -2.9100724635760725E-18
    789148800.0000000       2.146551353441855     -9.4261957644585934E-02
  -9.7373957198793534E-02  3.0507145893611404E-09  3.8475329662008309E-08
   1.6218901472904175E-08 -7.3572479528661277E-16 -5.4177492151936063E-17
  -5.4387956936306005E-18
    789292800.0000000       2.146983040249904     -8.8722087526088581E-02
  -9.5038500236671375E-02  2.9450189772517510E-09  3.8467204501422112E-08
   1.6217943117422578E-08 -7.3224815050451348E-16 -5.8609708900389153E-17
  -7.8414693214727742E-18
    789436800.0000000       2.147399543230253     -8.3183432531562018E-02
  -9.2703205774854788E-02  2.8398300379151685E-09  3.8458458690169837E-08
   1.6216647313703012E-08 -7.2869026670760240E-16 -6.2802147051441364E-17
  -1.0127831816694623E-17
    789580800.0000000       2.147800936151774     -7.7646079609536928E-02
  -9.0368121230535073E-02  2.7351587874266325E-09  3.8449125518474372E-08
   1.6215030186721508E-08 -7.2505979168075358E-16 -6.6771188261032241E-17
  -1.2306196285446754E-17
    789724800.0000000       2.148187294291021     -7.2110111073541067E-02
  -8.8033291780280659E-02  2.6310152173208671E-09  3.8439236144586420E-08
   1.6213106763911872E-08 -7.2136254235913142E-16 -7.0530155375926333E-17
  -1.4383517891747244E-17
